,content,id,lat,location,lon,time,user,user_id
1408,"Cold, wind, and snow? Who cares, we've got a cozy fireplace and delicious food to make it all better! #snowstorm #boston #northend #italian",971441366931828736,,"Boston, MA",,2018-03-07 17:44:05,RistoranteFiore,262702701
1409,"@philipshannon We had plenty of employees to run the system, just nowhere to put the snow unfortunately. Watch this… https://t.co/dA2z7UWgbX",971441337840136192,,"Boston, MA",,2018-03-07 17:43:58,Timmymurph,29421359
1411,What’s up with that pesky rain-snow line? https://t.co/pDwLwRowjI,971441230830866432,,"Boston, MA",,2018-03-07 17:43:32,GlobeMetro,22814630
1414,The latest snowfall estimates from @MattNBCBoston https://t.co/AM92Nd5Xuo https://t.co/LvMrbZRks3,971441088253882368,,"Boston, MA",,2018-03-07 17:42:58,KaitlinFlanigan,22597558
1415,@blossomo_snow me thinkin about all the work i put into high school only to become a burnout,971440873430020096,,"Boston, MA",,2018-03-07 17:42:07,cictoriavunhaa,2754484265
1416,RT @spcspcwriter: I wokeup to snow on the ground. No spring for me it seems.,971440829377253376,,Other Location in MA,,2018-03-07 17:41:56,Billy1161,302436883
1417,"Winter Storm Quinn: it doesn't look like Somerville will be hit very hard, but if things change and you feel unsafe… https://t.co/rhKAgksJDq",971440787459362816,,"Somerville, MA",,2018-03-07 17:41:46,floatboston,1570671859
1418,"Dear Snow, I hate you, but because of you the midterm I was completely unprepared for was canceled. So I guess you’… https://t.co/WCNyOhr3cX",971440377680064512,,"Boston, MA",,2018-03-07 17:40:09,katie_c_mac,102866978
1419,@MarshalIronsid1 @ShiriSpear @boston25 Snow flakes where I am. I hope your job isn’t anything dealing with actual people.,971440222138494976,,"Boston, MA",,2018-03-07 17:39:32,ShredzArmy23,282117465
1423,"@DrYetiCarella If this is in reference to snow, it’s not that bad yet. Only just started for real snowing like two… https://t.co/Qyba61Rwea",971439904101208064,,"Boston, MA",,2018-03-07 17:38:16,Linzeee24,21260919
1425,Me when I see everywhere else is getting snow but the storm decided to only give us rain https://t.co/WauSijftds,971439693609996288,,"Boston, MA",,2018-03-07 17:37:26,areweontimyet,227364280
1426,Snow stream tonight!,971439662945525760,,"Boston, MA",,2018-03-07 17:37:18,rostonian,4488568936
1429,@Curly_Jas They just updated on the radio and pushed the heavy snow back a few hours.,971439550328434688,,"Boston, MA",,2018-03-07 17:36:51,CDHero,20799697
143,"Yup...it’s pouring rain, still. Snow? Maybe @JeffBezos can start a weather company too",971531933833416704,,"Boston, MA",,2018-03-07 23:43:57,Gozaik1,473250388
1431,"@sk_sadiekate Yes, 2d6 snow!",971439477213290496,,"Boston, MA",,2018-03-07 17:36:34,AsmadiGames,66532400
1432,"RT @NECN: Another nor'easter is set to slam into New England, this time bringing more than a foot of snow for some. Here's what you need to…",971439366412349440,,Other Location in US,,2018-03-07 17:36:08,Southcoastbay7,3121370115
1433,Central Massachusetts expected to see snow jackpot https://t.co/8kyCKVe86E #7News,971439328332312576,,"Boston, MA",,2018-03-07 17:35:59,7News,16558796
1434,Tch damn the weather will Stop tomorrow earlyish so chances of a snow day are low to nil.,971439261126979584,,"Boston, MA",,2018-03-07 17:35:42,LadySmaug,319837403
1436,Very sloppy and wet driving conditions on the Mass Pike headed west toward Framingham right now. Lots of rain. No s… https://t.co/aqDD75E92X,971439187261054976,,"Boston, MA",,2018-03-07 17:35:25,JacobLongTV,36717939
1439,"RT @NECN: Another nor'easter is bringing heavy snow, rain, and wind to New England. https://t.co/qwKFL4m6JL",971439133641068544,,Other Location in US,,2018-03-07 17:35:12,Southcoastbay7,3121370115
144,It's gonna snow all night long... and I'm gonna work from home tomorrow 😊.,971531845937614848,,"Boston, MA",,2018-03-07 23:43:36,DonVavou,87799278
1445,.@GrowingWisdom: The heaviest snow will be seen farther west. https://t.co/Z425OgmQ7I https://t.co/vvaOqlj8vF,971438618014371840,,"Boston, MA",,2018-03-07 17:33:09,BostonGlobe,95431448
1446,"Weather now: light snow, 35°F, 17 mph east wind. https://t.co/rWqWgJ3i53",971438603896320000,,"Boston, MA",,2018-03-07 17:33:06,Boston_CP,70291924
1448,"RT @hanyeeyul: 이런광고 너무 싫다, 내가 공부를 하는 이유는 단순히 누군가의 아내가 되어 내조하려는 것이 아닌 나 스스로를 발전시키고 보다 더 나은 사람이 되기 위함이다, 내가 서울대까지 나와서 겨우 전정국이랑 결혼해야함? https:/…",971438578935914496,,Other Location,,2018-03-07 17:33:00,firstsight_snow,943151507867779072
1450,why is this snow not falling...I need them to cancel class tomorrow morning...,971438444546228224,,"Boston, MA",,2018-03-07 17:32:28,thatbrinaxox,78715533
1451,It’s a house-mix here in #Fitchburg. I’m oddly mesmerized by the front end loader mixing salt and sand. #Snow… https://t.co/k7b27uhS28,971438421603508224,,"Boston, MA",,2018-03-07 17:32:22,susantran,17889737
1453,i’m being forced to work even though it’s going to snow a foot and i’m working during the time that it’s going to b… https://t.co/AuAZws0PtA,971438227860217856,,"Boston, MA",,2018-03-07 17:31:36,beaIrightdinah,1621563132
1455,My brother just called to tell me the change over to heavy snow has just happened in New York City. Big flakes.,971437966768967680,,"Boston, MA",,2018-03-07 17:30:34,MJVentrice,1710881768
1456,It's no secret Somerville is in the midst of a housing crisis. That's why the BOA is drafting a home rule petition… https://t.co/vZ1Kqpe7WT,971437830957293568,,"Somerville, MA",,2018-03-07 17:30:01,VilleJournal,16032913
1459,Snow. #snow @ Barclays Center https://t.co/7xTgp3YJZS,971437718159876096,,"Boston, MA",,2018-03-07 17:29:35,esoteric_sound,2153443081
146,Still just cold rain here but ACC action is heating up in Brooklyn! Meet us at @TheGreatestbar for some pre hoops n… https://t.co/0egCe4Opix,971531751687426048,,"Boston, MA",,2018-03-07 23:43:14,BostonTahHeels,3107069137
1461,Boston and the I 95 corridor will change to all snow this evening and then heavy wet snow will fall deep into the n… https://t.co/XmL4f7fwkr,971437360629022720,,"Boston, MA",,2018-03-07 17:28:09,Boston_CP,70291924
1462,BPS cancelling classes for 4 inches of snow. Lmao soft. Back in my time we had to get a foot plus for them to close it,971437350466281472,,"Boston, MA",,2018-03-07 17:28:07,Leon_The_King9,75328572
1463,#WeatherBunz what's the deal? We getting snow or is it gonna stay w this rain? Lol,971437314797981696,,"Boston, MA",,2018-03-07 17:27:58,DJBiggnness,36697315
1464,"@MomsDemand @ChelseaClinton Teachers, especially today during a snow storm, should not drive in the snow. They are… https://t.co/SPpG7Tyeox",971437215418007552,,"Boston, MA",,2018-03-07 17:27:35,granville_dr,820704545294745600
1465,Interesting. Going to come down to surface temps to determine whether Boston gets clobbered or not. If it manages t… https://t.co/JdOM1LEslt,971437125659971584,,"Boston, MA",,2018-03-07 17:27:13,datadyne007,591311031
1466,"Storm's rolling in. The burbs are getting lots of snow. Will we?
.
.
.
.
#boston #snowstorm2018… https://t.co/OyrbyrNL5R",971437073088606208,-71.0617,"Boston, MA",42.3578,2018-03-07 17:27:01,FollowSusanne,14132855
1468,Got in our walk before the snow ✨💕 https://t.co/mwU3W6Nad8,971436878330294272,,"Boston, MA",,2018-03-07 17:26:14,Big_Daddy_Vee,42229025
1469,A potent Nor’Easter is making its way into the area!  Light snow is already falling off and on and will continue to… https://t.co/CxHjG3cjVO,971436612163985408,,Other Location in MA,,2018-03-07 17:25:11,BC_OEM,1131536564
1471,@Purpl_Unicorns A big snow storm is heading my way today😭,971436495692328960,,"Boston, MA",,2018-03-07 17:24:43,celticsfeaver,796842147811065856
1475,Happy snow day! Nothing better than having a cozy home office to stay where you love in a day like this one! https://t.co/eCxkysGWhD,971436316746383360,,Other Location in MA,,2018-03-07 17:24:00,level5pntgllc,2904152099
1476,@SadKawhiFan At least in my town we can get like 6+ inches of snow and still have school (already happened once this year),971436219342221312,,"Boston, MA",,2018-03-07 17:23:37,benrt0,929483561220149248
1477,For everyone its snowing for me its just rain. I will take rain over snow https://t.co/WCCFfCSuSg,971436177126551552,,"Boston, MA",,2018-03-07 17:23:27,Pro_Kesadia,2177471905
1479,Your auto voice messages system says January 4th Thursday is snow emergency. Just left on both my cell and company… https://t.co/cN7Cl42a1z,971436068955459584,,"Boston, MA",,2018-03-07 17:23:01,phil02135,21923312
1480,Snow day for Alyyyycia! ❄️ https://t.co/DiVCOxM9Nd,971436016602157056,,"Boston, MA",,2018-03-07 17:22:49,RadioDeirdre,1621330416
1481,This week’s #LOCALYELP features 6 Mezcal cocktails from local Boston spots that you never knew you needed to recove… https://t.co/qmYFPlnVOn,971436010730123264,,"Boston, MA",,2018-03-07 17:22:48,yelpboston,18961286
1488,Lmfao i slept through my alarm so Ava got a snow day nmw 😂,971435274369724416,,"Boston, MA",,2018-03-07 17:19:52,MellsB30,2330508046
1489,Snow Day💨💨💨🧚‍♀️,971435189082771456,,"Boston, MA",,2018-03-07 17:19:32,j_dancinglove,27559321
1490,@EricaFails @internetfionna My only difference is my father told me he'd be out to help and never did.  Then I neve… https://t.co/KRGTFPJbyX,971435174738227200,,"Boston, MA",,2018-03-07 17:19:28,ComicConSketch,3291765240
15,Don’t let this snow fool you. It’s nothing legit. Come by @StoryvilleBOS to end your hump day. Text 781.472.0147 fo… https://t.co/cFqcCtrTsw,971542092592885760,,"Boston, MA",,2018-03-08 00:24:19,arajaklian,725676847711830016
1501,northeastern is always the last boston school to call a snow day yet when it's spring break i get a text at noon th… https://t.co/FGxR8PXMma,971434266763714560,,"Boston, MA",,2018-03-07 17:15:52,mikemike_,65397820
1503,"This snow is starting to look crazy, hopefully they let us out of work early 🤞🏽",971434223612686336,,"Boston, MA",,2018-03-07 17:15:41,King_LouisXVII,323341038
1505,The state of Indiana is keeping students on track by replacing snow days with e-learning days. What are some other… https://t.co/Pp0N1Ldn0C,971434158978486272,,"Boston, MA",,2018-03-07 17:15:26,PioneerBoston,63162660
1509,I don't get how Boston is close to the water and we don't get that much snow 🤔🤔 but the Western Part of Massachuset… https://t.co/JPw7zM3ToE,971433649047592960,,"Boston, MA",,2018-03-07 17:13:24,kdizz4real,17525507
1511,"This is my first snow thunderstorm, @weatherchannel  what is happening in Brooklyn NY?! https://t.co/fyEBbzpMpS",971433484534378496,,"Boston, MA",,2018-03-07 17:12:45,emilykw3,2796017946
1512,So my evening class better get canceled Bc it starts at 6p if the snow is gonna be full force,971433384173035520,,"Boston, MA",,2018-03-07 17:12:21,MarmaladeElly,567444911
1514,"#MAtraffic:  336 #MAsnow crews at 12pm clearing, treating state roads as needed. Roads wet to slush, snow-covered s… https://t.co/7cQmKBNrG0",971433057625440256,,"Boston, MA",,2018-03-07 17:11:03,MassDOT,23595586
1516,@tuna9219 should flip from rain to snow after 5pm,971432811931594752,,"Boston, MA",,2018-03-07 17:10:05,TerryWBZ,48377323
1517,"The latest forecast from the National Weather Service: ""Fifty miles could separate very little snow from 6-plus inc… https://t.co/pvdypcF9s3",971432790943084544,,"Boston, MA",,2018-03-07 17:10:00,BostonMagazine,14420767
1519,biggest challenge today is getting out before the snow comes to write,971432608423956480,,"Boston, MA",,2018-03-07 17:09:16,daymianmejia,3577202295
1521,"RT @Votacall: It's always Spring in the Cloud!  With another snow storm hitting the northeast, fear not because it is always a perfect Spri…",971432336612102144,,Other Location,,2018-03-07 17:08:12,cl8z,737566826
1524,Check out these tips from @readygov on how to prepare for the winter storm 🌨️. #Quinn #WinterStormQuinn… https://t.co/rQn44xuO3q,971432187479371776,,"Boston, MA",,2018-03-07 17:07:36,ElementsInsured,2329145233
1526,RT @BruinsDaily: #NHLBruins survived a sloppy effort and came away with two points. Bob Snow tells us what we learned from the B's 6-5 win…,971432046060032000,,Other Location,,2018-03-07 17:07:02,Jkkj64,795449796140077056
1528,Snow?? What Snow?? We're offering our Snow Day Menu! - https://t.co/1tMSTU0DPT,971431822994354176,,"Cambridge, MA",,2018-03-07 17:06:09,foragecambridge,4708952128
1532,RT @satanssidechick: shooting in the snow today ✨❄️ https://t.co/J4p1Jffhki,971431521331634176,,Other Location,,2018-03-07 17:04:57,ariellyb00,79644630
1534,Here comes the snow... 🙄,971430723348508672,,"Cambridge, MA",,2018-03-07 17:01:47,Jaywood1016,235338908
1535,"I’m sick and tired of this snow, in the this god forsake state lol. https://t.co/YOUdYDNRNh",971430719733096448,,"Boston, MA",,2018-03-07 17:01:46,IAMLittleRock,50662603
1536,@kdizz4real Exactly. Not even a snow flake. 🤦🏽‍♀️,971430647804940288,,Other Location,,2018-03-07 17:01:29,DaiOneCurls,2827518815
1537,"Boston is supposed to get 1-3 inches of snow today, but also maybe 6 or 8 inches. Meteorologists are just like: https://t.co/dwnO8epAxh",971430595657158656,,"Boston, MA",,2018-03-07 17:01:16,DianaUrban,14531930
1538,LIVE at NOON: Another nor'easter is moving in and some areas could see a foot of snow. Latest snowfall estimates NO… https://t.co/SSmI9jnc4Z,971430456469196800,,"Boston, MA",,2018-03-07 17:00:43,7News,16558796
1540,"RT @MITWGS: Tomorrow (Thurs 3/8), rain/snow/shine! 🍕6:30, 🎥 7pm, followed by discussion with @kjuanitabrown Join us @MITevents @MITstudents…",971430400772988928,,"Cambridge, MA",,2018-03-07 17:00:30,MITGlobal,1636025880
1542,"Snow's coming, so naturally we're starting Lunch at your Desk with this.https://t.co/6aXPr4qzGI",971430278500556800,,"Boston, MA",,2018-03-07 17:00:01,RadioBDC,618190028
1549,Live updates: The National Weather Service nudges up snow forecast for Boston. #MAsnow https://t.co/QNlAEM9B31 https://t.co/psT9G1tlti,971430060778549248,,"Boston, MA",,2018-03-07 16:59:09,BostonGlobe,95431448
155,@XavierRyanXXX You are. It’s raining in the northeast with snow coming.,971531155869782016,,"Boston, MA",,2018-03-07 23:40:52,butchard25,800395292
1550,The #Fitchburg #DPW is ready to tackle streets! Pre-treating w/ salt&amp;sand on hilly areas. There’s also a parking ba… https://t.co/fqh3tVoJ9w,971429982584168448,,"Boston, MA",,2018-03-07 16:58:50,susantran,17889737
1551,Plan on staying close to home because of the latest storm?  Don't just watch the snow fall - take a minute to nomin… https://t.co/cqnPruMy8n,971429916960002048,,"Boston, MA",,2018-03-07 16:58:35,MAAdultEd,1952711090
1558,The best part about working from home is drinking all the tea while watching the snow fall.,971429612369608704,,"Boston, MA",,2018-03-07 16:57:22,starshaped,756631
156,"This is teamwork! Northeastern WBB's bus got stuck in snow during the nor'easter, so the team got off the bus and b… https://t.co/nWVcpCYS7G",971531149104336896,,"Boston, MA",,2018-03-07 23:40:50,Boston_CP,70291924
1560,"If your children have any snow days this week, @CareDotCom gives 8 fun snow day activities that you can do with the… https://t.co/ntwHo3956K",971429294638542848,,Other Location in MA,,2018-03-07 16:56:06,vestadivorce,528842182
1561,Andd now they have added more snow in Boston to the forecast..yay us,971429223469547520,,"Boston, MA",,2018-03-07 16:55:49,jeffpeters9,634250907
1563,@BernsteinDuke possible yes...dependent on the final backlash band of snow and where it sets up,971429159896539136,,"Boston, MA",,2018-03-07 16:55:34,TerryWBZ,48377323
1564,"I agree...while snow will largely be over by dawn Thursday, I anticipate widespread school/business closings due to… https://t.co/XbaXYaAJtU",971429023380398080,,"Boston, MA",,2018-03-07 16:55:02,TerryWBZ,48377323
1566,"current weather in Watertown: snow, 35°F
98% humidity, wind 16mph, pressure 1012mb",971428875874873344,-71.19,Other Location in MA,42.37,2018-03-07 16:54:26,WatertownMA,251496134
1567,Awaiting the impending snow storm like... https://t.co/PiPlxfpvcc,971428861303980032,,Other Location in US,,2018-03-07 16:54:23,itsDMCL,134569782
1568,"current weather in Boston: snow, 36°F
74% humidity, wind 17mph, pressure 1011mb",971428787895255040,-71.06,"Boston, MA",42.36,2018-03-07 16:54:05,_BostonMA,108076943
1572,So glad i went to Miami as the storm was about to hit. Feel sorry specifically for @ProduceSteve who was trying to… https://t.co/w751z2lxhS,971428380485804032,,"Boston, MA",,2018-03-07 16:52:28,JoseRozay_,373749015
1575,I really needed a snow day this week 😓,971428083440988160,,"Boston, MA",,2018-03-07 16:51:18,TaraFrizzl,37721529
1578,"Live updates: Updated snow forecasts, and what to expect during the evening commute. #MAsnow https://t.co/kako6uUL0d https://t.co/tZ54SPqigr",971428047508385792,,"Boston, MA",,2018-03-07 16:51:09,BostonGlobe,95431448
1579,Snow day tommorow? 🤷🏻‍♂️,971427977245413376,,"Boston, MA",,2018-03-07 16:50:52,TheFurluva,897462224335273984
158,"furiously screaming “SNOW, YOU COWARD” at the sky until I’m eternally encased in my frozen tomb https://t.co/rSmX3FexjX",971531092850245632,,"Somerville, MA",,2018-03-07 23:40:37,tsmclarney,106453518
1581,@AccuRayno heh heh enjoying the warm side of the rain/snow line in Mass. https://t.co/df7NrzIaRe,971427869699268608,,"Boston, MA",,2018-03-07 16:50:27,WeatherSullivan,268432127
1585,RT @FiaRose17: Snow days with my babies is what i live for 😍❄️,971427601423192064,,Other Location,,2018-03-07 16:49:23,stayhigh_tay,164047518
1587,"Just heard the weather report. 2 pm shit gonna start. Going to be heavy snow changing to snow? What?! Isn't snow, snow?? Anything for hype",971427269108432896,,"Boston, MA",,2018-03-07 16:48:03,midnightdemon2,14740619
159,Snow storm like an actual honest to goodness lots of damage and not just a bunch of snow that melts in a week,971531076408659968,,"Boston, MA",,2018-03-07 23:40:33,zeldafitzlauryn,183114865
1590,Snow is good https://t.co/4gnkjQUfGE,971427198501400576,,"Boston, MA",,2018-03-07 16:47:47,RealJayKenney,410853815
1596,Rustic #Fitchburg. Awaiting snow to put a pretty blanket on these pieces of equipment at the #DPW yard. https://t.co/c5VdjsJ3MA,971426698704117760,,"Boston, MA",,2018-03-07 16:45:47,susantran,17889737
1597,"I woke up this morning &amp; thought to myself as I brushed my teeth, “hmm my knees certainly don’t feel like we’re gon… https://t.co/GoMRgg7zLP",971426676558172160,,"Boston, MA",,2018-03-07 16:45:42,areweontimyet,227364280
16,Snow Day Tomorrow...? https://t.co/mZ4peyX8tN,971542058535186432,,"Boston, MA",,2018-03-08 00:24:11,BrentHuot,843616800638210048
1600,TOMORROW: MARCH 8th - Please join us for cocktails and appetizers to unveil @SnowandJones  beautiful new showroom a… https://t.co/nBibpnFVnf,971426602008526848,,"Boston, MA",,2018-03-07 16:45:24,BostonDesignMag,384963260
1602,"Video: Wednesday Nor'easter packing snow, wind, rain https://t.co/tG9zjzaLoO",971426554399125504,,"Boston, MA",,2018-03-07 16:45:13,MissTree18,1528650636
1603,I DID NOT TRANSFER TO NEW ENGLAND TO NOT GET SNOW DAYS!!! GIVE ME WHAT I DESERVE,971426478238896128,,"Boston, MA",,2018-03-07 16:44:55,megss_143,605083682
1607,I’m sorry but WHERE is snow,971426175179481088,,"Boston, MA",,2018-03-07 16:43:43,Shadiestbitch_,3040236280
1608,"Nor’Easter Will Bring Heavy Snow, Power Outages And New Flooding https://t.co/5Puy8YlBb4 https://t.co/aCs4P52jcS",971426040613543936,,"Boston, MA",,2018-03-07 16:43:10,boston_informer,297957512
1612,"#Worcester DPW expecting 12"" snow, letting up after midnight. 300+ pieces of equipment are going being deployed for… https://t.co/BVC4X8msik",971425954093502464,,"Boston, MA",,2018-03-07 16:42:50,crystalhaynes,44872052
1619,"One models depiction of the next 12-18 hours...that dark blue is hefty snowfall, have to watch that last band late… https://t.co/SQXsZMfXLC",971425691962085376,,"Boston, MA",,2018-03-07 16:41:47,TerryWBZ,48377323
162,I can’t belieb New York City is getting a real snow storm (of which I never experienced while there) and ya girl is… https://t.co/iLBTad7RDe,971530843406635008,,"Boston, MA",,2018-03-07 23:39:37,zeldafitzlauryn,183114865
1620,Boston and the I 95 corridor will change to all snow this evening and then heavy wet snow will fall deep into the n… https://t.co/yiTfBTV0IH,971425509925146624,,"Boston, MA",,2018-03-07 16:41:04,HarveyWCVB,278173042
1623,#NHLBruins survived a sloppy effort and came away with two points. Bob Snow tells us what we learned from the B's 6… https://t.co/VQA2zLtd8Y,971425304265797632,,"Boston, MA",,2018-03-07 16:40:15,BruinsDaily,410864682
1624,@unimpressica Does this mean snow has not hit nyc?,971425093904748544,,"Boston, MA",,2018-03-07 16:39:25,Morello617,74265938
1625,"In true New England fashion, another storm is upon us. Stay dry today, folks – and safe! https://t.co/fr10Cj1N2L",971424887276531712,,"Boston, MA",,2018-03-07 16:38:35,bostonchamber,20084565
163,"Kept hearing about a big #SnowStorm coming today. It’s been really chilly, windy and rainy but haven’t seen snow. J… https://t.co/2vNu1J1FK0",971530842140041216,,"Boston, MA",,2018-03-07 23:39:37,Mjdemo27,2490962794
1632,"So today we're supposed to get somewhere between 2 and 12 inches of snow. Quite the range.

And it's just started.  #mysteryweather",971424390989729792,,"Boston, MA",,2018-03-07 16:36:37,sk_sadiekate,44211554
1634,"Alright ♡
prepared for snow storm 🌪🌪",971424100525764608,,Other Location,,2018-03-07 16:35:28,sukaiakua281,967894394
1637,"NOR'EASTER UPDATE: Increased snow accumulation projections, a slightly longer duration event and new coastal flood… https://t.co/pvMO7hbSXm",971423857927249920,,"Boston, MA",,2018-03-07 16:34:30,wbz,16334139
164,"When. Is. The. Snow. Coming?

- signed @CalliePie 🐾🐶🐾",971530827409616896,,"Boston, MA",,2018-03-07 23:39:34,kenjimallon,15147906
1641,@samsBellabob So you two are have a yard romp I see. Well won't be doing that where I am. Till the spring. Waiting… https://t.co/WAUPR9UGzo,971423465826934784,,Other Location in MA,,2018-03-07 16:32:57,UnicornMyths,329088983
1642,Winter storm warning! Mainely Burgers will be closing at 5pm today. Please stay safe when going outdoors - high win… https://t.co/5otSNwnhqo,971423434700967936,,"Cambridge, MA",,2018-03-07 16:32:49,MainelyBurgers,524511847
1645,"Weather now: light snow, 35°F, 18 mph northeast wind. https://t.co/rWqWgJ3i53",971423355067863040,,"Boston, MA",,2018-03-07 16:32:30,Boston_CP,70291924
1646,Moving from an apartment to a house makes you hate snow,971423265238536192,,"Somerville, MA",,2018-03-07 16:32:09,ruby_yadig34,592421020
1648,@cracksh0t Our workplace opted for hotels before the snow line moved.  Now some employees are staying at a nice hot… https://t.co/naZkK5do2L,971423158627692544,,"Boston, MA",,2018-03-07 16:31:43,ComicConSketch,3291765240
1649,"When you are about to get a snow storm and part of your area is also included in SPC thunderstorm outlook, you know… https://t.co/NzbbiG7ik5",971423118672715776,,"Boston, MA",,2018-03-07 16:31:34,TerryWBZ,48377323
165,@jreineron7 still no snow in Peabody :( was looking forward to being snowed in :(,971530786561241088,,"Boston, MA",,2018-03-07 23:39:24,AmyAdams219,36828817
1651,Snow over Eastern #Massachusetts right now is ocean enhanced. Storm still well south. Real action gets started this… https://t.co/NjZwQYPgf8,971423036120252416,,"Boston, MA",,2018-03-07 16:31:14,WxManAJB,30589256
1652,The rain just turned to snow here on the @BU_Tweets Medical Campus. Looks like winter is holding on to New England… https://t.co/20PkQjhzUP,971423012745564160,,"Boston, MA",,2018-03-07 16:31:09,NickFoleyBU,963625546298150912
1653,sooooo how much snow we getting in the bean,971422824631099392,,"Boston, MA",,2018-03-07 16:30:24,dannyseng_,1357966459
1654,"On the one hand, I don't want snow or any type of adverse weather. On the other, much larger, hand, I really want a… https://t.co/8d65vXDN9a",971422780318191616,,"Boston, MA",,2018-03-07 16:30:13,katiemacdon,74069950
1655,"Living large on the best side of ""the rain/snow line.""  #noreaster #winterstorm https://t.co/TttBRfeWrF",971422728459874304,,"Boston, MA",,2018-03-07 16:30:01,WeatherSullivan,268432127
1656,Boston before/during a snow storm: “Expect hazardous conditions. Everything will be closed. We are all doomed The a… https://t.co/3jP8OK1jm5,971422635203727360,,"Boston, MA",,2018-03-07 16:29:39,iloveliesl,412733179
1658,‘Significant Hazardous Conditions’ Expected For Drivers During Nor’easter https://t.co/nEGsnMVJvs,971422502659518464,,"Boston, MA",,2018-03-07 16:29:07,MikeLaCrosseWBZ,22873437
1659,Hill Club is ON tonight (pending snow emergency) from Heartbreak Newton at 7pm. Challenge yourself on Heartbreak Hi… https://t.co/zqLLdojhcj,971422402314981376,,"Cambridge, MA",,2018-03-07 16:28:43,HeartbreakRunCo,466000908
1661,"Tomorrow (Thurs 3/8), rain/snow/shine! 🍕6:30, 🎥 7pm, followed by discussion with @kjuanitabrown Join us @MITevents… https://t.co/37RxITPrk6",971422371218444288,,"Cambridge, MA",,2018-03-07 16:28:36,MITWGS,486262522
1665,Snow days call for snuggling up on the couch ❄️💛☃️ #barleyandryegoldens #snowday #snugglepup https://t.co/r5jDprqBfZ https://t.co/157mg3yRbt,971422147695595520,,"Boston, MA",,2018-03-07 16:27:42,JohnPaul_G,260544788
1666,@NWSBoston What’s the prediction for the Belmont-Watertown area? And when is the snow expected to hit?,971421842987716608,,"Boston, MA",,2018-03-07 16:26:30,anu_ch666,766265738004992000
1668,The great thing about working for a college. Still wake up every morning hoping for a snow day! https://t.co/rUjKE85SMy,971421629233487872,,"Boston, MA",,2018-03-07 16:25:39,hawkman402,14868284
1669,NYC getting a foot of snow and grants tomb criterium is on Saturday. Let’s see how this shakes out.,971421464044933120,,"Boston, MA",,2018-03-07 16:24:59,fffens,213767022
1671,@Emjay1028 i was kinda happy bc i do love snow....haha,971421243969810432,,Other Location in MA,,2018-03-07 16:24:07,Tamarsb88,116296011
1675,RT @WCVB: The calm before the storm. A beautiful sunset over Boston before a nor'easter impacts Massachusetts. Some parts of the state are…,971420903060987904,,Other Location in US,,2018-03-07 16:22:46,AlecDSilva,16914717
1676,I’ve seen snow predictions ranging from between 3” and a foot. Nbd. 🙄 #snow #boston https://t.co/FtfBIjxuDg,971420789961560064,,"Boston, MA",,2018-03-07 16:22:19,britcaranto,3262225468
1677,"Did you know that @BostonCollege has its own #weather station?

Rain, snow, or shine, the @BCWxSTEM (with a BC logo… https://t.co/mgZxhxmg7b",971420739176984576,,Other Location in MA,,2018-03-07 16:22:07,BCAlumni,43089674
1678,@SammyDoxie @DelilahTheDoxie @zipspensooner wow tons of snow there not sticking here in MA&gt; yet,971420420074364928,,Other Location in MA,,2018-03-07 16:20:50,UnicornMyths,329088983
168,Praying for a snow day but so far it’s just pouring cold rain 🙏🏼 🌨,971530697813917696,,"Boston, MA",,2018-03-07 23:39:03,shadowaspect,67212916
1684,"No snow yet in Medford/Somerville, so I did get that haircut as well as some groceries. Now I don't have to leave t… https://t.co/hiKr7YuqXy",971420161130614784,,"Boston, MA",,2018-03-07 16:19:49,BennKeezy,270973927
1685,"It is no good that every map agrees that I'm about to get 6"" of snow.",971420093757435904,,"Boston, MA",,2018-03-07 16:19:33,tlunter,16582216
1687,Everyone in boston I know who to blame for all this snow coming @shinna1983 it’s her fault !,971419605909622784,,"Boston, MA",,2018-03-07 16:17:36,itsfunnyjairoqm,190410786
1688,Shmoood for this snow day https://t.co/tXFrmZ2w83,971419552436375552,,"Boston, MA",,2018-03-07 16:17:24,Colepotts98,1260706711
1689,"SNOW ANNOUNCEMENT: Due to the weather, tonight's 7:30 production of RIPE FRENZY will be canceled. Our Box Office st… https://t.co/AmQurcHjRh",971419535923384320,,Other Location in MA,,2018-03-07 16:17:20,NewRep,17900647
1693,"My phone app keeps going back and forth between getting 2 feet of snow vs 2 inches, I am v confused",971419171102908416,,"Boston, MA",,2018-03-07 16:15:53,andreamakestuff,18440508
1695,Snow shmo! Stock up on some cans so you’re not stranded at home without any beer! https://t.co/EXW1mhAqWI,971418805409845248,,Other Location in MA,,2018-03-07 16:14:25,MysticBrewery,36730054
1699,Here it comes...heavy rain and snow will arrive from south to north this afternoon https://t.co/8b6hNLBaeL,971418548827578368,,"Boston, MA",,2018-03-07 16:13:24,TerryWBZ,48377323
17,"Right Now: Heavy, wet snow coating Rt 2 in Shirley. #wcvb https://t.co/w5FGIJZ29N",971542025295335424,,"Boston, MA",,2018-03-08 00:24:03,MaryWCVB,295876766
1701,Snow in Boston! Is it Real or #VR? Must be a good sign #diginHBS ;),971418492921622528,,Other Location in US,,2018-03-07 16:13:11,rikardsteiber,101420414
