,content,id,lat,location,lon,time,user,user_id
1330,@BradTakei @GeorgeTakei  https://t.co/5SRHEtNbkf,971524151243689984,,"Boston, MA",,2018-03-07 23:13:02,BrunoBacalla,252365139
1331,"RT @NHLBruins: Natural hat trick ✔️
Points on five of six goals✔️
OT goals in two straight games ✔️

It's a good night to be @Bmarch63 http…",971524149205241856,,"Boston, MA",,2018-03-07 23:13:01,kingmike0215,1406430722
1332,Important information regarding the SGA election. Please read. https://t.co/dYxlKA1rCn,971524148420849664,,"Boston, MA",,2018-03-07 23:13:01,SuffolkSGA,180607168
1333,"RT @gstuto: @kyletorpey @APompliano @CryptoShillNye As for why we decided to fork-merge with the Bitcoin blockchain, aside the technical ad…",971524147548442624,,Other Location,,2018-03-07 23:13:01,JesseSugar1,899397994730139648
1334,RT @FieldYates: Source: the Saints have signed veteran DE George Johnson to a one-year extension through 2018.,971524145891692544,,Other Location in US,,2018-03-07 23:13:01,LSUpatton,4601710336
1335,@LuckygoneCrazy BIRD. A really loud one.,971524145505882112,,Other Location in MA,,2018-03-07 23:13:00,WyattTFB,221411868
1336,RT @7News: Family says they bought cereal at Walmart that expired in 1997 https://t.co/nnwSGr0nFP,971524145308749824,,Other Location,,2018-03-07 23:13:00,blogsterX,2573827713
1337,@NakedGambling I still watch ‘All or Nothing at All’ at least once a year through gritted teeth if that helps.,971524144683773952,,"Boston, MA",,2018-03-07 23:13:00,JJWritesStuff,3450232522
1338,"RT @DraftKings: 🚨 GIVEAWAY 🚨

18 people will win an $8 ticket into tomorrow's Best Ball golf contest. Simple as...

1️⃣Follow @DraftKings…",971524144440504320,,Other Location in US,,2018-03-07 23:13:00,emocal71,2522515239
1339,RT @HMFHarch: Involved in the school construction process? Curious what a high performance school looks like? Join us for tours of the Mill…,971524143937150976,,Other Location in US,,2018-03-07 23:13:00,wernick7633,605081844
134,@JJStannard @ptp_official @monikaenter @FlamingPines @deathbombarc @ObjectsLtd @TripaliumCorp @mapledeath… https://t.co/M3qdrpVlvW,971525322435899392,,"Boston, MA",,2018-03-07 23:17:41,Iheartnoise,15273924
1342,"RT @BostonTweet: A Winter Storm Warning is now in effect for Boston with ~6-10"" of heavy wet snow expected. Most of the accumulation will o…",971524142351646720,,"Boston, MA",,2018-03-07 23:13:00,raRASHsh1,792426854967803904
1343,"@trifaithomaha @scottblakeman @DeanObeidallah @CountrysideUCC @templeisraeloma @AMIomaha This will be a great show 
Shalom my brothers",971524142087442432,,"Cambridge, MA",,2018-03-07 23:13:00,JimmyTingle,41008520
1344,@leavemealone008 @snipy @jamrockstar @webster the notion that richard painter is actually bad because his value sys… https://t.co/0WNOsT6kfS,971524139147300864,,"Boston, MA",,2018-03-07 23:12:59,HongPong,19841902
135,"RT @BethFratesMD: Not only is kale nutritious, but its hearty leaves withstand all types of cooking. Check out some tips for preparing this…",971525321777385472,,Other Location in US,,2018-03-07 23:17:41,ReikiArthur,35194010
1351,"The air quality index is 21, which is good.",971524127570919424,,"Boston, MA",,2018-03-07 23:12:56,openairboston,921429863822778368
1352,"RT @NewburyCareers: Nighthawks, come join us on April 3rd during the activities period to learn how to create a professional resume, in ord…",971524127411535872,,Other Location,,2018-03-07 23:12:56,llghuskyfan,108760924
1354,LMFAOOOOOOOOOO https://t.co/sbuchZaSBO,971524124924436480,,"Boston, MA",,2018-03-07 23:12:56,dkmv147,4910065635
1356,"RT @jcanales: Big news as @Hubway announces new partnership with @BCBSMA to rebrand to ""Blue Likes"" &amp; expand bike share to 3,000 bikes by 2…",971524122697240576,,"Boston, MA",,2018-03-07 23:12:55,cutlercleveland,1553507388
1359,.@Mimecast’s Dave Hood talks cybersecurity trends affecting the healthcare industry. Visit us at the Cybersecurity… https://t.co/RpQUIESV9i,971524114824380416,,Other Location in MA,,2018-03-07 23:12:53,AllyCat915,7116952
1360,@BradTakei @GeorgeTakei When are you divorcing your creep husband??? Is it because you would lose his inheritance???,971524112874123264,,"Boston, MA",,2018-03-07 23:12:53,BrunoBacalla,252365139
1361,@sushitrash you’re the best i hope i can meet you 1 day,971524112656027648,,"Boston, MA",,2018-03-07 23:12:53,gracee0wen,891430327549403136
1363,@pinerosshields This is just such a great Tweet! lol,971524110873395200,,"Boston, MA",,2018-03-07 23:12:52,Angelo_C_Lima,1385279911
1364,LMFAO 🤣 https://t.co/kR04P8mg9r,971524110726639616,,"Boston, MA",,2018-03-07 23:12:52,B_Owens06,245193983
1366,Accidental school shooting in AL https://t.co/XGeYPeUyns,971524110093377536,,"Cambridge, MA",,2018-03-07 23:12:52,MythSerene,3381197279
1367,"Κερδισε η Γιουβεντους #TOTJUV, φευγει η Ξενια #survivorGR, ποσες χαρες μαζι!!",971524108201709568,,"Boston, MA",,2018-03-07 23:12:52,KellyS_2010,429406179
1368,RT @evankirstel: A Simplified Explanation To The Intricate Notion Of #Blockchain Technology https://t.co/ry9si8LR0h https://t.co/vICzK03RPg,971524107694063616,,Other Location in US,,2018-03-07 23:12:51,Pedra999,68494106
137,My First Posing Class Meeting for Fitness Competition- 4 Month's Postpartum -Episode 2: https://t.co/OupObcmdbV via @YouTube,971525320623915008,,"Boston, MA",,2018-03-07 23:17:41,_Chastelyn_,41918586
1371,The Senate has its own insincere net neutrality bill https://t.co/CpYUcrtBkc https://t.co/8yU25IEemw,971524104627998720,,"Boston, MA",,2018-03-07 23:12:51,SueFenwick,38078765
1372,"RT @MIT_CSAIL: In honor of #NationalOreoDay, watch a robot separate the cookie from the creme: https://t.co/JZBwxxvkpr @SCSatCMU https://t.…",971524101008486400,,Other Location,,2018-03-07 23:12:50,autem_parabolae,241400860
1373,RT @HarvardHealth: Racial &amp; ethnic minority communities hit hard by type 2 diabetes: Here’s what we can do https://t.co/L4oNkIUaOg #Harvard…,971524099112603648,,Other Location in US,,2018-03-07 23:12:49,JMasekCH,21542908
1374,March 2018 TBR! https://t.co/6tDRA5UqGm,971524098194051072,,"Boston, MA",,2018-03-07 23:12:49,evilqueenbooks,725409114680119296
1375,She is a cornucopia of dimwittedness https://t.co/c92H0qM38I,971524094989500416,,"Boston, MA",,2018-03-07 23:12:48,samansei,51772042
1376,@RWPUSA Thrilled to hear this news!,971524094595354624,,"Boston, MA",,2018-03-07 23:12:48,krock6814,1455992497
1377,@newskoolsports https://t.co/UhlHGpLL4S,971524093299318784,,"Boston, MA",,2018-03-07 23:12:48,TBallgame1,217971326
1378,@DCComics  Disney and Warner brothers to announce Batman vs Predator &amp; Superman vs Spiderman 1 shot film,971524088710778880,,"Boston, MA",,2018-03-07 23:12:47,343bungievalve,2789630966
138,#NewProfilePic https://t.co/h9TiOFrJXt,971525319915114496,,"Boston, MA",,2018-03-07 23:17:40,IamNukez,3292271811
1380,@imanidrayton27 Thank you! I really want to work on uploading more tapes soon. ^_^,971524084927467520,,"Boston, MA",,2018-03-07 23:12:46,CaptainBZarre,3138116151
1381,@JonAnthony7 @Riopedre31 @kaysintBB @NurseDrama @TaggartRehnn @EdwinKovatto @lynn_maryellen @woodywood1999… https://t.co/COMtjayroB,971524084466102272,,"Boston, MA",,2018-03-07 23:12:46,BeantownDoug,760708450401783808
1383,@vgp100 @JohnStolnis Roots: Seed 2.0,971524083392372736,,"Boston, MA",,2018-03-07 23:12:46,Forte_OZ,408576492
1384,So much majestic fairytale estrogen in this photo https://t.co/AzWQ6T22GK,971524082490540032,,"Boston, MA",,2018-03-07 23:12:45,NNLYS,276561398
1385,"RT @PleasePriya: Find your Senator, tell them to vote NO on #SESTA (S.1693) it's a violation of FreeSpeech &amp; will put many at risk https://…",971524082305990656,,Other Location,,2018-03-07 23:12:45,Vicki_Lee_Vixen,834981195364642816
1386,RT @WECB: (SANDY) ALEX G LIVE AT THE CABARET. 3/15. #wecb @sandyalexg https://t.co/poDQT4UaS4,971524081567793152,,"Boston, MA",,2018-03-07 23:12:45,js_federman,265688071
1388,#Dorchester hoops on the state stage and making us proud. Thanks for the update @bzref https://t.co/WHIYV7iISA,971524080825438208,,Other Location in MA,,2018-03-07 23:12:45,BillForry,27939908
1389,@jaclyn_________ A year from now you will wish you held them. Patience is key :(,971524079894302720,,"Boston, MA",,2018-03-07 23:12:45,hotspurMonk3y,605757230
139,"RT @bcinterruption: WATCH: Jerome Robinson, Ky Bowman post @Sportscenter Top 10-worthy plays in Boston College win over NC State https://t.…",971525318048698368,,Other Location in US,,2018-03-07 23:17:40,77MMorais,3051186715
1391,LMAAOOOO https://t.co/Zx3nVrdCEK,971524075347763200,,"Boston, MA",,2018-03-07 23:12:44,JadelisHere,734870427844087808
1392,@AssignGuy Appreciate it!!,971524074668249088,,"Boston, MA",,2018-03-07 23:12:44,KsKM3,23110912
1393,RT @ValaAfshar: user experience vs. design https://t.co/9kTM325lkN,971524073854521344,,Other Location,,2018-03-07 23:12:43,jorgemontes_ar,240894095
1395,"RT @BostonCentral: Boston Ballet is proud to present Parts In Suite, a program of works by three of today’s most prolific choreographers, W…",971524072428498944,,Other Location in US,,2018-03-07 23:12:43,TipSpoke,30331695
1396,RT @jbwshh: That Birthday Sex to Tempo transition 🔥 https://t.co/CTP4ZQINFU,971524072151674880,,Other Location in US,,2018-03-07 23:12:43,OfficialMike_B,449466516
1397,@Stux_777 @felipeneto Sim mouito bom,971524070780088320,,Other Location in MA,,2018-03-07 23:12:43,Rayssac67352130,969806957732356096
1398,"RT @Jon_Alper: You likely have no idea how much, even today you see an outgrowth of this work every day. They really did change the world.…",971524070452973568,,Other Location in US,,2018-03-07 23:12:43,octothorpe,756084
1399,"Now playing on @RadioBDC: ""Lemon to a Knife Fight"" by The Wombats",971524067617640448,,"Boston, MA",,2018-03-07 23:12:42,RadioBDCMusic,960847416
14,"Where I am, it's a big nothingburger. https://t.co/3gtGUsQArA",971525446436343808,,"Boston, MA",,2018-03-07 23:18:11,ljpr,27342376
140,@JayMontega28k Lmfao,971525316991770624,,"Boston, MA",,2018-03-07 23:17:40,SKOMBRADY,196282934
1403,"@catyeboah Specifically, they are parker house rolls. That type of roll was invented in my hometown, Boston Mass",971524062852902912,,"Boston, MA",,2018-03-07 23:12:41,bajancharmer,26179694
1404,I’m thinking of taking an nap bc I’m super tired from earlier,971524062815154176,,"Boston, MA",,2018-03-07 23:12:41,bookofrannells,2743097663
1405,"Have any dresses you want to get rid of? I'd love to take them off your hands! Donate them to Belle of the Ball, a… https://t.co/zJpXzFOGTS",971524062248931328,,"Boston, MA",,2018-03-07 23:12:41,dara_cohen,354110490
1406,@funder You go kids!!!,971524059270930432,,"Boston, MA",,2018-03-07 23:12:40,Howdylin,28698668
1407,"@SenatorCollins @AARPMaine @AARP I canceled my subscriptions with them for supporting you and the @GOP TAX SCAM. 

@AARP sucks.",971524058671087616,,"Boston, MA",,2018-03-07 23:12:40,StellaStar711,1533791462
1409,@hippytavern GET IN THAT BUNKER AND DON'T COME OUT UNTIL @DAMMIT_BEN SAYS SO https://t.co/cFGk8gYn63,971524057932992512,,"Boston, MA",,2018-03-07 23:12:40,caliano7,26193011
1410,I am getting awfully tired of this winter! #noreaster #snow #weather #boston https://t.co/jAUhDshPRn,971524057249312768,,"Boston, MA",,2018-03-07 23:12:39,jerrylanson,16185290
1411,@danawangwitit @NewDay His personal behavior is a different matter.,971524055256981504,,"Boston, MA",,2018-03-07 23:12:39,jww372,705082155693707264
1413,"RT @BostonCentral: THE MAGIC OF ADAM TRENT at the Boch Center Shubert Theatre from March 9–11, 2018. https://t.co/JxQQxIUkvR https://t.co/Q…",971524054481072128,,Other Location in US,,2018-03-07 23:12:39,TipSpoke,30331695
1414,"RT @BostonCentral: The BSO’s Family Concert Series provides engaging, age-appropriate, and educational orchestral concert experiences for c…",971524054082564096,,Other Location in US,,2018-03-07 23:12:39,TipSpoke,30331695
1415,@EjeCentral @lopezobrador_ Ummm,971524054065827840,,Other Location,,2018-03-07 23:12:39,jorgemcym,3112179897
1416,"RT @Mean_Adam: Without unions, we'd be without:

1. Weekends without work
2. All breaks at work, including your lunch breaks
3. Paid vacati…",971524054061498368,,Other Location,,2018-03-07 23:12:39,StalnakerGreg,2951014470
1418,#sport #BBC Man City into quarters despite first home loss since 2016 https://t.co/92j4p2dkc5,971524052564217856,,"Boston, MA",,2018-03-07 23:12:38,bugaihindemo,441141355
1419,"Wow. So @HUPrez17 is a total arrogant scumbag, huh? https://t.co/yx8eMHhuZh",971524051452690432,,"Boston, MA",,2018-03-07 23:12:38,DMaci19,545239249
1420,#sport #BBC Barcelona: Marcus McGuane first Englishman to play for club since Gary Lineker https://t.co/vUsVbwGbqO,971524051280809984,,"Boston, MA",,2018-03-07 23:12:38,bugaihindemo,441141355
1421,WHO TF USED MY EMAIL TO SIGN UP FOR A HENTAI PORN WEBSITE?!?,971524051117199360,,"Boston, MA",,2018-03-07 23:12:38,kayymcdonald,752018582
1423,#sport #BBC Kilmarnock defeat St Johnstone in Scottish Premiership https://t.co/NauAvvF9Eq,971524049783443456,,"Boston, MA",,2018-03-07 23:12:38,bugaihindemo,441141355
1424,Oh I’m on it. Stay tuned. https://t.co/D2fPXCEb2y,971524049414303744,,Other Location,,2018-03-07 23:12:38,ksharliseduran,185917043
1425,"""The Last Waltz""
""They Were Expendable""
""A Guy Named Joe""
""The Great Escape"" 
""Battleground"" https://t.co/DDmJngZTI0",971524048596455424,,"Boston, MA",,2018-03-07 23:12:37,ElDu,36077654
1426,Go Cora! https://t.co/ZgeY4nSINw,971524041239646208,,Other Location in MA,,2018-03-07 23:12:36,rema_nadeem,1660725607
1428,"@DuncanSmithNBA Mine’s favorite nba player is, and I quote, “Jimmy G Buckets, and the G stands for gets”",971524035392786432,,"Boston, MA",,2018-03-07 23:12:34,Celtics_Daily_,879215465494695936
1429,Lots of love and respect for Frances McDormand who chose to share her special moment with all the nominated women!… https://t.co/33c7btmQyf,971524034264383488,,"Boston, MA",,2018-03-07 23:12:34,CBraekt,954052011414249472
143,RT @BookofBC: Get your tickets now. Still room available on the hype train. https://t.co/s4XVssULEg,971525313049096192,,Other Location,,2018-03-07 23:17:39,bceagle76,231131961
1430,RT @MIT_CSAIL: Nanobots kill off cancerous tumors by delivering drugs into the bloodstream: https://t.co/0ygtnjrdFU @Shearmans @FT https://…,971524033891258368,,Other Location,,2018-03-07 23:12:34,autem_parabolae,241400860
1431,"RT @changds: Chatted separately with 8 entrepreneurs today, many looking to raise their first round of capital. Nice mix of 4 women &amp; 4 men…",971524033492803584,,"Boston, MA",,2018-03-07 23:12:34,Kimwalsh7,29223162
1432,"Ima need this snow to settle down, I gotta get to manhattan tomorrow",971524033400463360,,Other Location,,2018-03-07 23:12:34,diaaabla,743864706
1433,RT @jaclynf: I haven't said anything about this tbh because it makes me feel so sad and ground-down but... yeah. https://t.co/wIzHTgLOWr,971524032616128512,,Other Location,,2018-03-07 23:12:34,RebornADemocrat,804754670
1436,"@BHussler @ananavarro 2 wrongs don't make a right. 

That was the beginning of the end of responsible statesmanship… https://t.co/ZkOIBaO2Uc",971524027993985024,,"Boston, MA",,2018-03-07 23:12:32,CJMitch73,703659396
1437,What goddamn century do we live in? https://t.co/qlATjyJaec,971524027784290304,,"Boston, MA",,2018-03-07 23:12:32,cyndonnelly,31133746
1438,Nigga say I'm pussy but they won't fuck me 😈,971524027452968960,,"Boston, MA",,2018-03-07 23:12:32,VenturaULT,257566488
1439,@nina__velloso @joaommfe @lo_aguiar1 @davi_blos Okok,971524026530181120,,"Boston, MA",,2018-03-07 23:12:32,nbanaggia,733524050
144,Most Powerful Families In The World - https://t.co/JCUB6Amwhd https://t.co/wvV50SEu8H,971525309882224640,,"Boston, MA",,2018-03-07 23:17:38,freudianus,312038271
1440,Wednesday Night NBA Core5 (FanDuel) https://t.co/n5SdWK9H8S https://t.co/tV8OD8TbY6,971524024118464512,,"Boston, MA",,2018-03-07 23:12:32,DailyPlayActn,925818255138263040
1444,@jessemermell At least 3. And one has to have #NBC10BostonPuppy #Brady’s face on it!! https://t.co/cHQ46sKZrp,971524020490395648,,"Boston, MA",,2018-03-07 23:12:31,susantran,17889737
1446,"RT @NAMIMass: During the Black Panther press tour, she was candid about her struggles with #depression, hoping to combat the stigma often a…",971524019928276992,,Other Location in US,,2018-03-07 23:12:31,DepthOfEchoes,960699067272544256
1448,"RT @PAXEastNews: Here's a list of a bunch of user submitted content creators that you should see at #PAXEast2018!

Small disclaimer at the…",971524017227206656,,Other Location in US,,2018-03-07 23:12:30,falloutgurl4,1229473674
1449,RT @papito_anml: @veedash_ It’s a dirty game out there lmaoooooo,971524015906082816,,Other Location,,2018-03-07 23:12:30,veedash_,4883227775
145,Que desastre la violencia en el deporte! https://t.co/Ab1r83BkN8,971525309802704896,,"Boston, MA",,2018-03-07 23:17:38,rosmelcardenas,46812315
1450,LITERALLY ME https://t.co/4QSESCWxbd,971524015746617344,,"Boston, MA",,2018-03-07 23:12:30,alicusix,1002464989
1452,this is really my mood taking this online midterm rn https://t.co/cvKSWqXr3Z,971524015482458112,,"Boston, MA",,2018-03-07 23:12:29,asvpxalison,258163792
1453,"@kyletorpey @APompliano @CryptoShillNye As for why we decided to fork-merge with the Bitcoin blockchain, aside the… https://t.co/lQSS17x75s",971524014006001664,,"Boston, MA",,2018-03-07 23:12:29,gstuto,276563090
1454,@heezmagnif @KrimsonVnm @ImJustDEO @VicMRodriguez I give the ginger kid a pass cause I like their last album,971524012856827904,,"Boston, MA",,2018-03-07 23:12:29,IRodC,53988558
1455,https://t.co/Q757FxiIiN,971524012290596864,,"Boston, MA",,2018-03-07 23:12:29,katrieirving,4787402233
1456,"@laurie_winkless Thanks for including me in your list, Laurie! Happy IWD :)",971524012227682304,,"Cambridge, MA",,2018-03-07 23:12:29,20tauri,22883622
1458,"Everything you want, also wants you! Take Action now, join the take action tribe  for free on FB,… https://t.co/Ihu1nlqJ7I",971524008821907456,,"Boston, MA",,2018-03-07 23:12:28,breakthruchamp,719858946190794752
1459,@pettycommajared Spider-Man demands their use on my desk. https://t.co/oFOKooHL7g,971524006045155328,,"Boston, MA",,2018-03-07 23:12:27,GalacticMouse,1447491097
146,@grantimahara #Mouser when in Boston stop by @P_F_F to check out #Gita,971525307881705472,,"Boston, MA",,2018-03-07 23:17:38,benbeckvold,425849070
1460,"Join us March 8th at 5:30pm at the Nonprofit Center (89 South St., Boston)  to celebrate International Women’s Day,… https://t.co/BBQy1hfvGL",971524005411917824,,"Boston, MA",,2018-03-07 23:12:27,MassJwJ,50031992
1461,"Given that guns aren't going away anytime soon, the NRA offers an important public service in its significant firea… https://t.co/oIy1frNeeN",971524004996681728,,"Cambridge, MA",,2018-03-07 23:12:27,crschmidt,6512482
1462,"@tomdelonge: do u ever lay awake w a look in the eye asking god if a wish is too big to deny
Me (awake w look in eye): can it be a snow day",971524004459831296,,"Boston, MA",,2018-03-07 23:12:27,Chodestyle,428827077
1465,"Boston Marathon corral and bib numbers announced! 😊

#531 Patrick Caron
#26753 Amy Doyle
#30858 William Diamond... https://t.co/ryZRzIaTDy",971524002329104384,,"Boston, MA",,2018-03-07 23:12:26,BulldogsRunning,4182994337
1466,"RT @PharmERToxGuy: MGH Becomes 1st Massachusetts ER To Offer Addiction Medication, Maps Seamless Path To Recovery https://t.co/FvhilUDFcz…",971524002232532992,,Other Location in US,,2018-03-07 23:12:26,MaryFabulous3,922794040097206272
1469,"Oh my god, so worth it! https://t.co/GK4hRF6vW0",971523997950234624,,Other Location in MA,,2018-03-07 23:12:25,EFSweetman,18780697
147,@biogeek7 @MarshallRTeague @KMFras @liliantjen @bdckool @CanvasJockey @Scarlets55 @noklew_ @cookingupfun55… https://t.co/yDm6QXzJ77,971525307349028864,,"Boston, MA",,2018-03-07 23:17:37,Angelab0424,2774882008
1470,"I liked a @YouTube video https://t.co/JBwYdv7K2Q UNHhhh Ep 54: ""Best of Katya"" w/ Trixie Mattel &amp; Katya Zamolodchikova",971523997769850880,,Other Location in MA,,2018-03-07 23:12:25,EpicChameleon,2610969914
1471,nahhhh,971523997736333312,,"Boston, MA",,2018-03-07 23:12:25,prettybutloko,947875572
1472,noah fence bc i loved annasophia but adrienne bailon would have been great in the carrie diaries her and sjp are twins,971523997325234176,,"Boston, MA",,2018-03-07 23:12:25,TENERlFETAYLOR,917467518960328704
1475,RT @kuriko_c: 《南华早报》3月7日报道，穆迪对海航旗下瑞士国际空港服务（Swissport）全面降低预期评级，从预期“稳定”降至逾期“负面”，降级原因是担忧瑞士国际空港“无法从海航旗下一家公司获得债务还款以及现金流问题”。详见： https://t.co/s2ni…,971523995127439360,,Other Location,,2018-03-07 23:12:25,huaxiazhiyin,859701079373627392
1476,"RT @Archangel_1333: @meakahoney @XenaBb7 @OregonGovBrown I remember a K-9 police officer saying ""I can call my dog back, but I can't call t…",971523994905186304,,Other Location,,2018-03-07 23:12:25,XenaBb7,1687640328
1478,@LeVeonBell on IG live @ 8pm &amp; is answering all questions ! Hmm I think I just might chime in &amp; ask you “what’s you… https://t.co/53lGf7mKoW,971523994347343872,,"Boston, MA",,2018-03-07 23:12:24,CyndiSzala,564283668
148,"#RedFlagLaw is a #SlipperySlope 
https://t.co/x6LHJyzkev",971525307206393856,,"Boston, MA",,2018-03-07 23:17:37,Spirit76Rising,816791351404724224
1480,Hey #Boston! The official #CityNatureChallenge: Boston Area Twitter handle is live. Start following to learn more a… https://t.co/NYdWSPdZiC,971523993969790976,,"Boston, MA",,2018-03-07 23:12:24,MACitSci,881507222794235904
1481,"RT Colliers: The #industrial market completed its second-best year on record in 2017, with every key indicator at o… https://t.co/bIcs77lUKY",971523993005158400,,"Boston, MA",,2018-03-07 23:12:24,cgjanelle,182558350
1482,@Ironhead334 @jpc19671  https://t.co/98M1DqGrLH,971523987351236608,,"Boston, MA",,2018-03-07 23:12:23,ThatDaveBrown,385245811
1483,"I don't know exactly what my neighbors are cooking, but I'm pretty sure it's dog food.",971523986646552576,,"Boston, MA",,2018-03-07 23:12:23,plainkelly,881329436
1484,Guess I’m going to see @ASITISofficial @GrayscalePA and @SleepOnItBand again 🤟🏻 https://t.co/OgUR5NjLtj,971523985547710464,,"Boston, MA",,2018-03-07 23:12:22,backwardshatcat,360130197
1485,@oheyitsmollz Low key scared of everything but that is especially scary,971523984738144256,,"Boston, MA",,2018-03-07 23:12:22,abbeylclark,4786462475
1489,"Now —&gt; 1,332 @MassDOT plows and pieces of snow and ice equipment are on roadways across the state.

Make smart deci… https://t.co/i7BBtvVRUv",971523981353324544,,"Boston, MA",,2018-03-07 23:12:21,pmarvin123,2516570035
149,"RT @mitsmr: New research reveals three mechanisms for achieving alignment of individual teams with company-wide objectives: 
1. Clear missi…",971525306883325952,,Other Location,,2018-03-07 23:17:37,realbakari,3122032175
1490,im sorry Pete but I had to (@petewentz) https://t.co/skx4ykQMBF,971523981093285888,,"Boston, MA",,2018-03-07 23:12:21,WhosKara,349904019
1491,And while your at it #FireKushner https://t.co/iB9NM3a5Ni,971523980304834560,,"Boston, MA",,2018-03-07 23:12:21,pokemyeyesout,923011018141421568
1493,@cheekywitch1972 @AlexDiPrato @7News If that’s a quad cab 1/4 ton pickup with no four wheel drive then it should be returned immediately,971523979323244544,,"Boston, MA",,2018-03-07 23:12:21,johncuanthony,369635066
1494,"Interesting. By this, aren’t all movies Good? 

Brb headed to the theatre https://t.co/S6coJAG8Wt",971523978140569600,,"Boston, MA",,2018-03-07 23:12:21,nothenrydixon,38333384
1495,RT @griffbos: Terence O'Rourke on why he's best choice for Congress https://t.co/DfKGt4DjCo #nh01 want to learn about him running talk a li…,971523978115371008,,Other Location in US,,2018-03-07 23:12:21,ForThePeopleFL,1609457006
1496,RT @TIPS_Chair: TIPS Appointments MTG is underway!  Chair-Elect Roy Cohen picks his team. https://t.co/DRz7b8DtJI,971523976999645184,,Other Location in US,,2018-03-07 23:12:20,ABATIPS,138432593
1497,Motorcycle battery maintenance | https://t.co/uYd9ZYb3Z9 https://t.co/DzcyUK7sSC,971523975313375232,,"Boston, MA",,2018-03-07 23:12:20,SourcePowerup,883331554499584000
1499,"@SarahPalinUSA Hi, Sarah. I was wondering if you were equally as appalled by “grab her by the P?” I didn’t see you… https://t.co/z59OEgY1dZ",971523974382473216,,"Boston, MA",,2018-03-07 23:12:20,RossAPytko,2336799946
1500,@pavelrozman Jen got 14 a couple of hours ago,971523973036068864,,"Boston, MA",,2018-03-07 23:12:19,nicolexfoy,445635332
1501,@JadiannTV Eat the cupcakes,971523972700491776,,"Boston, MA",,2018-03-07 23:12:19,keith_kdbcic,2280164307
1502,Niggas have a whole ass fine ass female and yet stay sliding in every females DMs. Musty.,971523972646035456,,Other Location,,2018-03-07 23:12:19,ksharliseduran,185917043
1504,I'm okay with straight people not pretending to be queer rights activists in the service of making a buck.,971523969164697600,,"Cambridge, MA",,2018-03-07 23:12:18,jaypsyd,38372916
1505,RT @Zumpio: Analisa Indobarometer ada benernya. Jokowi diundang pidato saat Rapimnas yg pembahasannya soal pemilu dan pilpres 2019. Ngapain…,971523967780511744,,Other Location in US,,2018-03-07 23:12:18,alif2000nur,38436306
1506,@mchanderphd Oh and another good day trip is Verona. (I just love Venice by the way! So jealous you’re going.),971523966681698304,,"Boston, MA",,2018-03-07 23:12:18,minhyoungsong,2191771714
1509,God you're pathetic https://t.co/aziLHjsDVm,971523965968699392,,"Boston, MA",,2018-03-07 23:12:18,YoureRightMike,3154999889
151,@MattPStout I beg to differ!!,971525303163129856,,"Boston, MA",,2018-03-07 23:17:36,LaurenDezenski,17031374
1510,"""Trump Tariffs Could Cost as Well as Create U.S. Steel Jobs"" by REUTERS via NYT https://t.co/sdvBrGPiQC",971523964693635072,,"Boston, MA",,2018-03-07 23:12:17,AhmadHordyk,1261484311
1511,Dudes who make faces like this are THE LITERAL WORST PEOPLE https://t.co/TvzoDxpY2l,971523962315341824,,Other Location in MA,,2018-03-07 23:12:17,Fuck_Pot,1132437151
1512,"RT @Jonathan_Bush: Always great to catch up and talk health tech with @chrissyfarr - and at her first HIMSS, no less! #HIMSS18 https://t.co…",971523962067963904,,Other Location,,2018-03-07 23:12:17,danfell,12447432
1513,RT @BiologistDan: A Question for @Starbucks: Why are you destroying our planet? Every year you choke our #environment with 4 billion plasti…,971523961568858112,,Other Location,,2018-03-07 23:12:17,WeTee_Design,703754312485367808
1514,@vgp100 Congrats,971523957735215104,,"Boston, MA",,2018-03-07 23:12:16,Forte_OZ,408576492
1515,"RT @realjma: @BCHighMessages there were mistakes made Sunday night but that’s okay, we forgive you. How about a little redemption for the b…",971523956313387008,,Other Location in MA,,2018-03-07 23:12:15,Matt_obriennn,841839243957694464
1516,every time i tweet about wanting food a restaurant tweets at me make it stop,971523956254609408,,"Boston, MA",,2018-03-07 23:12:15,cccccltry,605688905
1517,"Conn's, Inc. (CONN) Analysts See $0.49 E...",971523955461971968,,"Boston, MA",,2018-03-07 23:12:15,wosaikeneriki,114274155
1518,@NoConvoJusNudes 👀👀👀,971523955134730240,,Other Location in US,,2018-03-07 23:12:15,MannieeGeee,197223039
1519,This made my day 😂😂😂😂😂 https://t.co/Dpa9uJcBZn,971523955084398592,,"Boston, MA",,2018-03-07 23:12:15,JadelisHere,734870427844087808
152,"Congratulations, Avecto, on your Golden Bridge Award selection!",971525302735253504,,"Boston, MA",,2018-03-07 23:17:36,AwardChimp,941127895812132864
1520,RT @wutrain: Notes from today's @BOSCityCouncil meeting: https://t.co/7KQOVW9AT7. Sign up for email notes: https://t.co/riZ0olAsaA #bospoli,971523954925015040,,"Boston, MA",,2018-03-07 23:12:15,TomSullBoston,1477707607
1521,RT @EPoDHarvard: More #data has been created in the past two years than in the entire previous history of the human race. Organizations nee…,971523954283368448,,Other Location,,2018-03-07 23:12:15,ahmed_fin,296450877
